step,resource,observation_0,action_0,personal_reward_0,empathic_reward_0,combined_reward_0,observation_1,action_1,personal_reward_1,empathic_reward_1,combined_reward_1,observation_2,action_2,personal_reward_2,empathic_reward_2,combined_reward_2,observation_3,action_3,personal_reward_3,empathic_reward_3,combined_reward_3,observation_4,action_4,personal_reward_4,empathic_reward_4,combined_reward_4
346,2253.0,[-0.3],1,0.51,-0.22619047619047616,0.28380952380952384,[-0.45],1,0.7899999999999999,-0.369047619047619,0.4209523809523809,[-0.375],0,0.21,-0.22619047619047616,-0.016190476190476172,[-0.225],0,0.0,-0.11904761904761901,-0.11904761904761901,[-0.55],1,0.9299999999999999,-0.5357142857142857,0.39428571428571424
347,2251.0,[-0.225],1,0.58,-0.2619047619047619,0.31809523809523804,[-0.375],1,0.7899999999999999,-0.369047619047619,0.4209523809523809,[-0.225],0,0.13999999999999999,-0.1904761904761904,-0.050476190476190425,[-0.125],0,0.0,-0.11904761904761901,-0.11904761904761901,[-0.55],0,0.63,-0.5357142857142857,0.0942857142857143
348,2250.0,[-0.25],1,0.27999999999999997,-0.3333333333333333,-0.053333333333333344,[-0.35],1,0.42,-0.4047619047619047,0.015238095238095273,[-0.175],0,0.06999999999999999,-0.2261904761904761,-0.1561904761904761,[-0.1],0,0.0,-0.1904761904761904,-0.1904761904761904,[-0.525],1,0.9299999999999999,-0.6071428571428571,0.32285714285714284
349,2247.0,[-0.325],1,0.6499999999999999,-0.3333333333333333,0.3166666666666666,[-0.4],1,0.72,-0.369047619047619,0.35095238095238096,[-0.2],0,0.06999999999999999,-0.1904761904761904,-0.12047619047619042,[-0.175],0,0.0,-0.1547619047619047,-0.1547619047619047,[-0.6],1,0.9299999999999999,-0.5714285714285714,0.35857142857142854
350,2245.0,[-0.325],0,0.35,-0.369047619047619,-0.019047619047619035,[-0.375],1,0.72,-0.4047619047619047,0.31523809523809526,[-0.175],0,0.0,-0.1904761904761904,-0.1904761904761904,[-0.15],0,0.0,-0.1904761904761904,-0.1904761904761904,[-0.575],1,0.9299999999999999,-0.6071428571428571,0.32285714285714284
351,2242.0,[-0.35],1,0.72,-0.369047619047619,0.35095238095238096,[-0.4],1,0.72,-0.369047619047619,0.35095238095238096,[-0.175],0,0.0,-0.1547619047619047,-0.1547619047619047,[-0.175],0,0.0,-0.1547619047619047,-0.1547619047619047,[-0.6],1,0.9299999999999999,-0.5714285714285714,0.35857142857142854
352,2241.0,[-0.35],0,0.42,-0.369047619047619,0.05095238095238097,[-0.35],0,0.42,-0.369047619047619,0.05095238095238097,[-0.125],0,0.0,-0.1547619047619047,-0.1547619047619047,[-0.125],0,0.0,-0.1547619047619047,-0.1547619047619047,[-0.55],1,0.9299999999999999,-0.5714285714285714,0.35857142857142854
353,2239.0,[-0.35],1,0.7899999999999999,-0.369047619047619,0.4209523809523809,[-0.35],1,0.42,-0.3333333333333333,0.08666666666666667,[-0.125],0,0.0,-0.11904761904761901,-0.11904761904761901,[-0.125],0,0.0,-0.11904761904761901,-0.11904761904761901,[-0.55],1,0.9299999999999999,-0.5357142857142857,0.39428571428571424
354,2238.0,[-0.35],0,0.42,-0.4047619047619047,0.015238095238095273,[-0.325],1,0.35,-0.369047619047619,-0.019047619047619035,[-0.1],0,0.0,-0.1904761904761904,-0.1904761904761904,[-0.1],0,0.0,-0.1904761904761904,-0.1904761904761904,[-0.525],1,0.9299999999999999,-0.6071428571428571,0.32285714285714284
355,2237.0,[-0.4],0,0.35,-0.4047619047619047,-0.054761904761904734,[-0.35],1,0.35,-0.4047619047619047,-0.054761904761904734,[-0.175],0,0.0,-0.2261904761904761,-0.2261904761904761,[-0.175],0,0.0,-0.2261904761904761,-0.2261904761904761,[-0.6],1,0.9299999999999999,-0.6428571428571428,0.28714285714285714
356,2236.0,[-0.4],0,0.27999999999999997,-0.4404761904761904,-0.16047619047619044,[-0.4],0,0.27999999999999997,-0.4404761904761904,-0.16047619047619044,[-0.225],1,0.0,-0.29761904761904756,-0.29761904761904756,[-0.225],0,0.0,-0.29761904761904756,-0.29761904761904756,[-0.65],1,0.9299999999999999,-0.7142857142857142,0.21571428571428575
357,2234.0,[-0.425],1,0.58,-0.4404761904761905,0.13952380952380944,[-0.425],0,0.21,-0.4047619047619047,-0.19476190476190472,[-0.275],1,0.37,-0.3333333333333333,0.03666666666666668,[-0.275],0,0.0,-0.2976190476190476,-0.2976190476190476,[-0.7],0,0.63,-0.7142857142857143,-0.0842857142857143
358,2232.0,[-0.45],0,0.27999999999999997,-0.45238095238095233,-0.17238095238095236,[-0.4],1,0.58,-0.45238095238095233,0.12761904761904763,[-0.325],1,0.43999999999999995,-0.3809523809523808,0.059047619047619126,[-0.3],0,0.0,-0.3095238095238094,-0.3095238095238094,[-0.725],1,0.5599999999999999,-0.6428571428571428,-0.08285714285714285
359,2231.0,[-0.45],0,0.21,-0.5357142857142857,-0.32571428571428573,[-0.45],1,0.58,-0.5714285714285714,0.008571428571428563,[-0.375],1,0.13999999999999999,-0.5,-0.36,[-0.3],0,0.0,-0.42857142857142855,-0.42857142857142855,[-0.625],1,0.48999999999999994,-0.6785714285714286,-0.18857142857142867
360,2229.0,[-0.525],0,0.21,-0.5357142857142857,-0.32571428571428573,[-0.575],1,0.58,-0.5714285714285714,0.008571428571428563,[-0.5],1,0.51,-0.5357142857142857,-0.02571428571428569,[-0.425],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.675],0,0.42,-0.6428571428571428,-0.2228571428571428
361,2228.0,[-0.525],0,0.13999999999999999,-0.5714285714285714,-0.4314285714285714,[-0.575],1,0.21,-0.6071428571428571,-0.39714285714285713,[-0.525],1,0.58,-0.6428571428571428,-0.06285714285714283,[-0.425],0,0.0,-0.4999999999999999,-0.4999999999999999,[-0.65],0,0.35,-0.6785714285714285,-0.3285714285714285
362,2226.0,[-0.575],0,0.13999999999999999,-0.5357142857142857,-0.3957142857142857,[-0.6],1,0.21,-0.5714285714285714,-0.36142857142857143,[-0.65],1,0.6499999999999999,-0.6428571428571428,0.0071428571428571175,[-0.5],1,0.37,-0.4999999999999999,-0.1299999999999999,[-0.675],0,0.27999999999999997,-0.6071428571428571,-0.3271428571428571
363,2224.0,[-0.55],0,0.06999999999999999,-0.49999999999999994,-0.42999999999999994,[-0.575],1,0.58,-0.6071428571428572,-0.027142857142857246,[-0.65],1,0.72,-0.6785714285714286,0.04142857142857137,[-0.5],0,0.06999999999999999,-0.49999999999999994,-0.42999999999999994,[-0.625],0,0.21,-0.5714285714285714,-0.36142857142857143
364,2222.0,[-0.5],0,0.06999999999999999,-0.4642857142857143,-0.3942857142857143,[-0.625],1,0.6499999999999999,-0.6071428571428572,0.042857142857142705,[-0.7],1,0.7899999999999999,-0.6785714285714286,0.11142857142857132,[-0.5],0,0.06999999999999999,-0.4642857142857143,-0.3942857142857143,[-0.575],0,0.13999999999999999,-0.5,-0.36
365,2220.0,[-0.475],0,0.06999999999999999,-0.4285714285714286,-0.3585714285714286,[-0.625],1,0.72,-0.6071428571428572,0.11285714285714277,[-0.7],0,0.48999999999999994,-0.6428571428571429,-0.15285714285714297,[-0.475],0,0.06999999999999999,-0.4285714285714286,-0.3585714285714286,[-0.525],1,0.43999999999999995,-0.4642857142857143,-0.024285714285714355
366,2218.0,[-0.425],0,0.06999999999999999,-0.3928571428571429,-0.3228571428571429,[-0.625],1,0.7899999999999999,-0.6071428571428572,0.18285714285714272,[-0.65],0,0.48999999999999994,-0.6071428571428572,-0.11714285714285727,[-0.425],0,0.06999999999999999,-0.3928571428571429,-0.3228571428571429,[-0.475],1,0.43999999999999995,-0.4285714285714286,0.011428571428571344
367,2217.0,[-0.4],0,0.0,-0.3452380952380952,-0.3452380952380952,[-0.625],1,0.8599999999999999,-0.6785714285714286,0.18142857142857127,[-0.625],0,0.42,-0.5595238095238095,-0.13952380952380955,[-0.4],0,0.06999999999999999,-0.3809523809523809,-0.31095238095238087,[-0.45],1,0.13999999999999999,-0.41666666666666663,-0.2766666666666666
368,2216.0,[-0.35],0,0.0,-0.38095238095238093,-0.38095238095238093,[-0.675],1,0.8599999999999999,-0.7142857142857143,0.14571428571428557,[-0.575],0,0.35,-0.5595238095238095,-0.20952380952380956,[-0.375],0,0.06999999999999999,-0.41666666666666663,-0.3466666666666666,[-0.425],1,0.13999999999999999,-0.45238095238095233,-0.3123809523809523
369,2214.0,[-0.4],0,0.0,-0.3452380952380952,-0.3452380952380952,[-0.725],1,0.8599999999999999,-0.6785714285714286,0.18142857142857127,[-0.575],0,0.35,-0.5238095238095237,-0.17380952380952375,[-0.425],0,0.06999999999999999,-0.3809523809523809,-0.31095238095238087,[-0.475],1,0.51,-0.45238095238095233,0.05761904761904768
370,2213.0,[-0.375],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.7],1,0.48999999999999994,-0.6785714285714285,-0.18857142857142856,[-0.55],0,0.27999999999999997,-0.5714285714285714,-0.2914285714285714,[-0.4],0,0.06999999999999999,-0.4642857142857142,-0.3942857142857142,[-0.475],1,0.58,-0.5714285714285714,0.008571428571428563
371,2213.0,[-0.425],0,0.0,-0.4642857142857143,-0.4642857142857143,[-0.675],1,0.48999999999999994,-0.7142857142857143,-0.22428571428571437,[-0.575],0,0.21,-0.5714285714285714,-0.36142857142857143,[-0.45],0,0.06999999999999999,-0.5,-0.43,[-0.575],0,0.27999999999999997,-0.6071428571428572,-0.32714285714285724
372,2211.0,[-0.475],0,0.0,-0.4642857142857143,-0.4642857142857143,[-0.725],1,0.48999999999999994,-0.7142857142857143,-0.22428571428571437,[-0.575],0,0.13999999999999999,-0.5357142857142857,-0.3957142857142857,[-0.5],1,0.37,-0.5,-0.13,[-0.625],1,0.6499999999999999,-0.6428571428571429,0.0071428571428570065
373,2207.0,[-0.475],1,0.37,-0.4285714285714286,-0.05857142857142861,[-0.725],1,0.7899999999999999,-0.6428571428571429,0.14714285714285702,[-0.55],0,0.06999999999999999,-0.4285714285714286,-0.3585714285714286,[-0.5],1,0.43999999999999995,-0.4642857142857143,-0.024285714285714355,[-0.65],1,0.72,-0.6071428571428572,0.11285714285714277
374,2204.0,[-0.425],1,0.43999999999999995,-0.4285714285714286,0.011428571428571344,[-0.65],1,0.7899999999999999,-0.6071428571428572,0.18285714285714272,[-0.425],0,0.0,-0.35714285714285715,-0.35714285714285715,[-0.475],0,0.13999999999999999,-0.4285714285714286,-0.2885714285714286,[-0.625],1,0.7899999999999999,-0.6071428571428572,0.18285714285714272
375,2200.0,[-0.425],1,0.51,-0.39285714285714285,0.11714285714285716,[-0.6],1,0.42,-0.5,-0.08000000000000002,[-0.35],1,0.37,-0.3214285714285714,0.0485714285714286,[-0.425],1,0.51,-0.39285714285714285,0.11714285714285716,[-0.6],1,0.7899999999999999,-0.5357142857142857,0.2542857142857142
376,2197.0,[-0.4],1,0.58,-0.3928571428571428,0.18714285714285717,[-0.525],1,0.35,-0.4285714285714285,-0.07857142857142851,[-0.325],0,0.06999999999999999,-0.2857142857142857,-0.2157142857142857,[-0.4],1,0.58,-0.39285714285714285,0.1871428571428571,[-0.55],1,0.7899999999999999,-0.5,0.2899999999999999
377,2196.0,[-0.4],1,0.27999999999999997,-0.3928571428571428,-0.11285714285714282,[-0.425],1,0.27999999999999997,-0.3928571428571428,-0.11285714285714282,[-0.275],0,0.06999999999999999,-0.28571428571428564,-0.21571428571428564,[-0.4],1,0.6499999999999999,-0.42857142857142855,0.22142857142857136,[-0.5],0,0.48999999999999994,-0.49999999999999994,-0.010000000000000009
378,2194.0,[-0.4],1,0.6499999999999999,-0.3452380952380951,0.3047619047619048,[-0.4],0,0.21,-0.2738095238095237,-0.06380952380952373,[-0.275],0,0.06999999999999999,-0.20238095238095224,-0.13238095238095227,[-0.425],1,0.35,-0.3452380952380951,0.004761904761904856,[-0.5],1,0.8599999999999999,-0.49999999999999994,0.35999999999999993
379,2190.0,[-0.375],1,0.72,-0.3095238095238094,0.41047619047619055,[-0.3],1,0.51,-0.2023809523809523,0.3076190476190477,[-0.225],1,0.43999999999999995,-0.16666666666666655,0.27333333333333343,[-0.375],1,0.35,-0.2738095238095237,0.07619047619047625,[-0.525],1,0.8599999999999999,-0.4285714285714285,0.4314285714285714
380,2186.0,[-0.325],1,0.7899999999999999,-0.238095238095238,0.5519047619047619,[-0.2],1,0.58,-0.13095238095238088,0.4490476190476191,[-0.175],0,0.13999999999999999,-0.05952380952380942,0.08047619047619056,[-0.275],1,0.72,-0.2023809523809523,0.5176190476190476,[-0.425],1,0.8599999999999999,-0.3214285714285714,0.5385714285714285
381,2184.0,[-0.225],1,0.48999999999999994,-0.1666666666666666,0.32333333333333336,[-0.125],1,0.6499999999999999,-0.09523809523809518,0.5547619047619048,[-0.05],0,0.13999999999999999,0.011904761904761987,0.151904761904762,[-0.2],1,0.7899999999999999,-0.1666666666666666,0.6233333333333333,[-0.3],0,0.5599999999999999,-0.25,0.30999999999999994
382,2182.0,[-0.175],1,0.48999999999999994,-0.16666666666666657,0.32333333333333336,[-0.1],1,0.72,-0.13095238095238088,0.589047619047619,[0.],0,0.13999999999999999,0.011904761904761987,0.151904761904762,[-0.175],1,0.42,-0.13095238095238088,0.2890476190476191,[-0.25],1,0.8599999999999999,-0.24999999999999997,0.6099999999999999
383,2180.0,[-0.15],1,0.42,-0.24999999999999997,0.17,[-0.125],1,0.72,-0.24999999999999997,0.47,[0.025],0,0.13999999999999999,-0.10714285714285712,0.03285714285714286,[-0.125],1,0.72,-0.25,0.47,[-0.225],1,0.48999999999999994,-0.2857142857142857,0.20428571428571424
384,2178.0,[-0.225],0,0.35,-0.24999999999999997,0.1,[-0.225],1,0.72,-0.2857142857142857,0.4342857142857143,[-0.075],0,0.13999999999999999,-0.14285714285714282,-0.002857142857142836,[-0.225],1,0.7899999999999999,-0.3214285714285714,0.4685714285714285,[-0.25],1,0.42,-0.2857142857142857,0.13428571428571429
385,2177.0,[-0.225],0,0.27999999999999997,-0.3214285714285714,-0.041428571428571426,[-0.275],1,0.42,-0.3928571428571428,0.02714285714285719,[-0.125],0,0.06999999999999999,-0.21428571428571425,-0.14428571428571424,[-0.3],1,0.7899999999999999,-0.4285714285714285,0.36142857142857143,[-0.275],0,0.35,-0.3571428571428571,-0.0071428571428571175
386,2175.0,[-0.325],1,0.58,-0.3571428571428571,0.22285714285714286,[-0.4],1,0.7899999999999999,-0.4642857142857142,0.32571428571428573,[-0.2],0,0.06999999999999999,-0.24999999999999994,-0.17999999999999994,[-0.425],0,0.42,-0.4285714285714285,-0.008571428571428508,[-0.35],0,0.27999999999999997,-0.3571428571428571,-0.07714285714285712
387,2174.0,[-0.35],1,0.6499999999999999,-0.3928571428571428,0.2571428571428571,[-0.45],1,0.48999999999999994,-0.4642857142857142,0.025714285714285745,[-0.225],0,0.06999999999999999,-0.24999999999999994,-0.17999999999999994,[-0.425],1,0.35,-0.3928571428571428,-0.042857142857142816,[-0.35],0,0.27999999999999997,-0.3571428571428571,-0.07714285714285712
388,2173.0,[-0.4],0,0.27999999999999997,-0.3452380952380952,-0.0652380952380952,[-0.475],1,0.8599999999999999,-0.5357142857142856,0.3242857142857143,[-0.25],0,0.06999999999999999,-0.23809523809523797,-0.16809523809523796,[-0.4],0,0.35,-0.3809523809523809,-0.030952380952380898,[-0.375],0,0.21,-0.3095238095238094,-0.09952380952380943
389,2173.0,[-0.375],1,0.21,-0.5,-0.29000000000000004,[-0.55],1,0.48999999999999994,-0.6428571428571428,-0.15285714285714286,[-0.25],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.4],0,0.35,-0.5714285714285714,-0.22142857142857142,[-0.325],0,0.13999999999999999,-0.46428571428571425,-0.3242857142857143
390,2171.0,[-0.5],1,0.51,-0.5714285714285714,-0.06142857142857139,[-0.65],1,0.7899999999999999,-0.7142857142857143,0.07571428571428562,[-0.4],0,0.0,-0.4642857142857143,-0.4642857142857143,[-0.575],1,0.27999999999999997,-0.6071428571428572,-0.32714285714285724,[-0.475],0,0.06999999999999999,-0.5,-0.43
391,2170.0,[-0.575],1,0.21,-0.6071428571428572,-0.39714285714285724,[-0.725],1,0.7899999999999999,-0.75,0.039999999999999925,[-0.475],0,0.0,-0.5,-0.5,[-0.625],1,0.21,-0.6071428571428572,-0.39714285714285724,[-0.5],0,0.06999999999999999,-0.5357142857142857,-0.4657142857142857
392,2170.0,[-0.625],1,0.21,-0.6785714285714286,-0.46857142857142864,[-0.775],1,0.42,-0.7857142857142857,-0.3657142857142857,[-0.525],0,0.0,-0.5714285714285714,-0.5714285714285714,[-0.625],0,0.21,-0.6785714285714286,-0.46857142857142864,[-0.55],0,0.0,-0.5714285714285714,-0.5714285714285714
393,2169.0,[-0.675],1,0.58,-0.75,-0.17000000000000004,[-0.8],1,0.35,-0.7857142857142857,-0.4357142857142857,[-0.575],0,0.0,-0.6071428571428571,-0.6071428571428571,[-0.675],0,0.13999999999999999,-0.6785714285714286,-0.5385714285714286,[-0.575],0,0.0,-0.6071428571428571,-0.6071428571428571
394,2167.0,[-0.75],1,0.6499999999999999,-0.7857142857142857,-0.1357142857142858,[-0.775],1,0.6499999999999999,-0.7857142857142857,-0.1357142857142858,[-0.6],0,0.0,-0.6071428571428571,-0.6071428571428571,[-0.675],0,0.06999999999999999,-0.6428571428571428,-0.5728571428571428,[-0.6],0,0.0,-0.6071428571428571,-0.6071428571428571
395,2165.0,[-0.8],1,0.72,-0.7857142857142857,-0.06571428571428573,[-0.8],0,0.35,-0.75,-0.4,[-0.625],0,0.0,-0.5714285714285714,-0.5714285714285714,[-0.65],1,0.37,-0.6071428571428571,-0.2371428571428571,[-0.625],0,0.0,-0.5714285714285714,-0.5714285714285714
396,2165.0,[-0.8],1,0.35,-0.8214285714285714,-0.4714285714285714,[-0.75],0,0.27999999999999997,-0.7857142857142857,-0.5057142857142858,[-0.575],0,0.0,-0.6428571428571428,-0.6428571428571428,[-0.6],0,0.06999999999999999,-0.6785714285714286,-0.6085714285714287,[-0.575],1,0.0,-0.6428571428571428,-0.6428571428571428
397,2162.0,[-0.825],1,0.6499999999999999,-0.75,-0.10000000000000009,[-0.8],0,0.27999999999999997,-0.7142857142857143,-0.43428571428571433,[-0.65],0,0.0,-0.5714285714285714,-0.5714285714285714,[-0.675],1,0.43999999999999995,-0.6428571428571428,-0.20285714285714285,[-0.65],1,0.37,-0.6071428571428571,-0.2371428571428571
398,2160.0,[-0.75],1,0.72,-0.75,-0.030000000000000027,[-0.725],0,0.21,-0.6428571428571429,-0.43285714285714294,[-0.575],0,0.0,-0.5357142857142857,-0.5357142857142857,[-0.65],0,0.13999999999999999,-0.6071428571428571,-0.4671428571428571,[-0.6],1,0.43999999999999995,-0.6071428571428571,-0.16714285714285715
399,2158.0,[-0.75],1,0.7899999999999999,-0.7142857142857142,0.07571428571428573,[-0.625],0,0.21,-0.5714285714285714,-0.36142857142857143,[-0.525],0,0.0,-0.46428571428571425,-0.46428571428571425,[-0.6],0,0.13999999999999999,-0.5357142857142857,-0.3957142857142857,[-0.6],1,0.51,-0.5714285714285714,-0.06142857142857139
400,2157.0,[-0.725],0,0.42,-0.7142857142857143,-0.2942857142857143,[-0.575],0,0.13999999999999999,-0.5714285714285714,-0.4314285714285714,[-0.475],0,0.0,-0.5,-0.5,[-0.55],0,0.13999999999999999,-0.5714285714285714,-0.4314285714285714,[-0.575],1,0.58,-0.6428571428571429,-0.06285714285714294
401,2156.0,[-0.7],0,0.42,-0.7142857142857143,-0.2942857142857143,[-0.55],0,0.06999999999999999,-0.5357142857142857,-0.4657142857142857,[-0.475],0,0.0,-0.5,-0.5,[-0.55],0,0.13999999999999999,-0.5714285714285714,-0.4314285714285714,[-0.625],1,0.6499999999999999,-0.6785714285714286,-0.028571428571428692
402,2155.0,[-0.725],0,0.42,-0.6785714285714286,-0.2585714285714286,[-0.525],0,0.06999999999999999,-0.5,-0.43,[-0.5],0,0.0,-0.4642857142857143,-0.4642857142857143,[-0.575],0,0.13999999999999999,-0.5357142857142857,-0.3957142857142857,[-0.675],1,0.72,-0.6785714285714286,0.04142857142857137
403,2154.0,[-0.675],0,0.35,-0.6428571428571429,-0.2928571428571429,[-0.475],0,0.06999999999999999,-0.5,-0.43,[-0.45],0,0.0,-0.4642857142857143,-0.4642857142857143,[-0.525],0,0.13999999999999999,-0.5357142857142857,-0.3957142857142857,[-0.675],1,0.7899999999999999,-0.7142857142857143,0.07571428571428562
404,2151.0,[-0.65],0,0.27999999999999997,-0.5238095238095238,-0.24380952380952386,[-0.5],1,0.37,-0.41666666666666663,-0.046666666666666634,[-0.475],1,0.37,-0.41666666666666663,-0.046666666666666634,[-0.55],0,0.13999999999999999,-0.45238095238095233,-0.3123809523809523,[-0.725],1,0.8599999999999999,-0.7142857142857143,0.14571428571428557
405,2149.0,[-0.55],0,0.21,-0.4404761904761905,-0.23047619047619053,[-0.425],1,0.43999999999999995,-0.4047619047619047,0.035238095238095235,[-0.425],1,0.06999999999999999,-0.369047619047619,-0.299047619047619,[-0.475],0,0.06999999999999999,-0.369047619047619,-0.299047619047619,[-0.725],1,0.9299999999999999,-0.75,0.17999999999999994
406,2146.0,[-0.45],0,0.21,-0.2857142857142857,-0.0757142857142857,[-0.425],1,0.51,-0.2857142857142857,0.2242857142857143,[-0.375],1,0.43999999999999995,-0.25,0.18999999999999995,[-0.375],0,0.06999999999999999,-0.2142857142857143,-0.1442857142857143,[-0.775],1,1.0,-0.6785714285714286,0.3214285714285714
407,2144.0,[-0.3],0,0.13999999999999999,-0.2857142857142857,-0.1457142857142857,[-0.3],1,0.58,-0.3571428571428572,0.22285714285714275,[-0.275],0,0.13999999999999999,-0.2857142857142857,-0.1457142857142857,[-0.225],0,0.0,-0.2142857142857143,-0.2142857142857143,[-0.7],1,1.0,-0.7142857142857143,0.2857142857142857
408,2144.0,[-0.275],0,0.06999999999999999,-0.369047619047619,-0.299047619047619,[-0.35],0,0.27999999999999997,-0.4761904761904762,-0.19619047619047625,[-0.275],0,0.13999999999999999,-0.4047619047619047,-0.26476190476190475,[-0.2],0,0.0,-0.3333333333333333,-0.3333333333333333,[-0.7],1,0.63,-0.75,-0.12
409,2143.0,[-0.35],0,0.0,-0.369047619047619,-0.369047619047619,[-0.475],0,0.27999999999999997,-0.5119047619047619,-0.2319047619047619,[-0.4],0,0.13999999999999999,-0.4404761904761904,-0.30047619047619045,[-0.325],0,0.0,-0.369047619047619,-0.369047619047619,[-0.75],1,0.9299999999999999,-0.7857142857142857,0.14428571428571424
