step,resource,observation_0,action_0,personal_reward_0,empathic_reward_0,combined_reward_0,observation_1,action_1,personal_reward_1,empathic_reward_1,combined_reward_1,observation_2,action_2,personal_reward_2,empathic_reward_2,combined_reward_2,observation_3,action_3,personal_reward_3,empathic_reward_3,combined_reward_3,observation_4,action_4,personal_reward_4,empathic_reward_4,combined_reward_4
545,1942.0,[-0.75],1,0.43999999999999995,-0.65,-0.65,[-0.7],1,0.37,-0.6,-0.6,[-0.85],1,0.58,-0.75,-0.75,[-0.7],0,0.0,-0.5499999999999999,-0.5499999999999999,[-0.8],0,0.13999999999999999,-0.6499999999999999,-0.6499999999999999
546,1940.0,[-0.65],1,0.13999999999999999,-0.5499999999999999,-0.5499999999999999,[-0.6],1,0.43999999999999995,-0.5499999999999999,-0.5499999999999999,[-0.75],1,0.27999999999999997,-0.65,-0.65,[-0.55],0,0.0,-0.44999999999999996,-0.44999999999999996,[-0.65],1,0.51,-0.6,-0.6
547,1937.0,[-0.55],1,0.51,-0.45,-0.45,[-0.55],1,0.13999999999999999,-0.39999999999999997,-0.39999999999999997,[-0.65],1,0.6499999999999999,-0.55,-0.55,[-0.45],0,0.0,-0.3,-0.3,[-0.6],1,0.58,-0.5,-0.5
548,1934.0,[-0.45],1,0.58,-0.35,-0.35,[-0.4],1,0.13999999999999999,-0.25,-0.25,[-0.55],1,0.72,-0.44999999999999996,-0.44999999999999996,[-0.3],1,0.0,-0.15,-0.15,[-0.5],1,0.6499999999999999,-0.4,-0.4
549,1931.0,[-0.35],1,0.6499999999999999,-0.25000000000000006,-0.25000000000000006,[-0.25],1,0.51,-0.15000000000000002,-0.15000000000000002,[-0.45],1,0.42,-0.3,-0.3,[-0.15],1,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,[-0.4],1,0.72,-0.30000000000000004,-0.30000000000000004
550,1929.0,[-0.25],1,0.72,-0.2,-0.2,[-0.15],1,0.21,-0.050000000000000044,-0.050000000000000044,[-0.3],1,0.7899999999999999,-0.25000000000000006,-0.25000000000000006,[0.],1,0.0,0.09999999999999995,0.09999999999999995,[-0.3],0,0.42,-0.20000000000000004,-0.20000000000000004
551,1927.0,[-0.2],1,0.7899999999999999,-0.2,-0.2,[-0.05],1,0.21,-5.551115123125783e-17,-5.551115123125783e-17,[-0.25],0,0.42,-0.15000000000000005,-0.15000000000000005,[0.1],1,0.37,0.09999999999999995,0.09999999999999995,[-0.2],0,0.42,-0.15000000000000005,-0.15000000000000005
552,1925.0,[-0.2],1,0.8599999999999999,-0.2,-0.2,[1.38777878e-17],1,0.58,0.0,0.0,[-0.15],0,0.35,-0.04999999999999999,-0.04999999999999999,[0.1],1,0.06999999999999999,0.15000000000000002,0.15000000000000002,[-0.15],0,0.42,-0.09999999999999998,-0.09999999999999998
553,1923.0,[-0.2],1,0.9299999999999999,-0.24999999999999997,-0.24999999999999997,[-1.38777878e-17],1,0.27999999999999997,2.7755575615628914e-17,2.7755575615628914e-17,[-0.05],0,0.27999999999999997,2.7755575615628914e-17,2.7755575615628914e-17,[0.15],1,0.43999999999999995,0.10000000000000003,0.10000000000000003,[-0.1],0,0.35,-0.04999999999999996,-0.04999999999999996
554,1921.0,[-0.25],1,0.9299999999999999,-0.24999999999999997,-0.24999999999999997,[2.77555756e-17],1,0.6499999999999999,-0.04999999999999996,-0.04999999999999996,[2.77555756e-17],0,0.27999999999999997,2.7755575615628914e-17,2.7755575615628914e-17,[0.1],1,0.13999999999999999,0.10000000000000003,0.10000000000000003,[-0.05],0,0.27999999999999997,2.7755575615628914e-17,2.7755575615628914e-17
555,1919.0,[-0.25],1,0.9299999999999999,-0.3,-0.3,[-0.05],1,0.27999999999999997,-0.04999999999999999,-0.04999999999999999,[1.38777878e-17],0,0.21,2.7755575615628914e-17,2.7755575615628914e-17,[0.1],1,0.51,2.7755575615628914e-17,2.7755575615628914e-17,[2.77555756e-17],0,0.27999999999999997,-0.04999999999999999,-0.04999999999999999
556,1918.0,[-0.3],1,1.0,-0.4,-0.4,[-0.05],1,0.21,-0.05000000000000002,-0.05000000000000002,[1.38777878e-17],0,0.21,-0.05000000000000002,-0.05000000000000002,[1.38777878e-17],1,0.21,-0.05000000000000002,-0.05000000000000002,[-0.05],0,0.21,-0.05000000000000002,-0.05000000000000002
557,1916.0,[-0.4],1,0.63,-0.4,-0.4,[-0.05],1,0.21,-0.09999999999999998,-0.09999999999999998,[-0.05],0,0.13999999999999999,-0.04999999999999999,-0.04999999999999999,[-0.05],1,0.58,-0.15,-0.15,[-0.05],1,0.51,-0.09999999999999998,-0.09999999999999998
558,1915.0,[-0.4],1,0.5599999999999999,-0.44999999999999996,-0.44999999999999996,[-0.1],1,0.58,-0.24999999999999997,-0.24999999999999997,[-0.05],0,0.06999999999999999,-0.09999999999999995,-0.09999999999999995,[-0.15],1,0.27999999999999997,-0.24999999999999997,-0.24999999999999997,[-0.1],0,0.13999999999999999,-0.14999999999999997,-0.14999999999999997
559,1912.0,[-0.45],1,0.8599999999999999,-0.45,-0.45,[-0.25],1,0.58,-0.25,-0.25,[-0.1],0,0.06999999999999999,-0.09999999999999998,-0.09999999999999998,[-0.25],1,0.6499999999999999,-0.3,-0.3,[-0.15],0,0.06999999999999999,-0.09999999999999998,-0.09999999999999998
560,1909.0,[-0.45],1,0.8599999999999999,-0.4,-0.4,[-0.25],1,0.6499999999999999,-0.25,-0.25,[-0.1],0,0.0,0.0,0.0,[-0.3],1,0.72,-0.3,-0.3,[-0.1],0,0.06999999999999999,-0.04999999999999999,-0.04999999999999999
561,1908.0,[-0.4],1,0.8599999999999999,-0.45,-0.45,[-0.25],1,0.35,-0.3,-0.3,[0.],0,0.0,-0.04999999999999999,-0.04999999999999999,[-0.3],1,0.35,-0.3,-0.3,[-0.05],0,0.06999999999999999,-0.09999999999999998,-0.09999999999999998
562,1905.0,[-0.45],1,0.8599999999999999,-0.4,-0.4,[-0.3],1,0.6499999999999999,-0.25,-0.25,[-0.05],0,0.0,0.0,0.0,[-0.3],1,0.72,-0.3,-0.3,[-0.1],0,0.06999999999999999,-0.04999999999999999,-0.04999999999999999
563,1902.0,[-0.4],1,0.8599999999999999,-0.35000000000000003,-0.35000000000000003,[-0.25],1,0.72,-0.25,-0.25,[0.],0,0.0,0.04999999999999999,0.04999999999999999,[-0.3],1,0.72,-0.25,-0.25,[-0.05],0,0.06999999999999999,0.0,0.0
564,1900.0,[-0.35],0,0.48999999999999994,-0.30000000000000004,-0.30000000000000004,[-0.25],1,0.72,-0.25000000000000006,-0.25000000000000006,[0.05],0,0.0,0.04999999999999993,0.04999999999999993,[-0.25],1,0.7899999999999999,-0.30000000000000004,-0.30000000000000004,[1.38777878e-17],0,0.06999999999999999,-5.551115123125783e-17,-5.551115123125783e-17
565,1900.0,[-0.3],1,0.42,-0.35000000000000003,-0.35000000000000003,[-0.25],1,0.42,-0.35000000000000003,-0.35000000000000003,[0.05],0,0.0,-0.050000000000000044,-0.050000000000000044,[-0.3],0,0.42,-0.35000000000000003,-0.35000000000000003,[2.77555756e-17],0,0.06999999999999999,-0.10000000000000003,-0.10000000000000003
566,1900.0,[-0.35],1,0.35,-0.35000000000000003,-0.35000000000000003,[-0.35],1,0.42,-0.4,-0.4,[-0.05],0,0.0,-0.10000000000000003,-0.10000000000000003,[-0.35],0,0.42,-0.4,-0.4,[-0.1],0,0.06999999999999999,-0.15000000000000002,-0.15000000000000002
567,1899.0,[-0.35],1,0.35,-0.4,-0.4,[-0.4],1,0.7899999999999999,-0.5,-0.5,[-0.1],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.4],0,0.35,-0.4,-0.4,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002
568,1898.0,[-0.4],1,0.72,-0.45,-0.45,[-0.5],0,0.42,-0.45,-0.45,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.4],0,0.35,-0.4,-0.4,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002
569,1897.0,[-0.45],1,0.35,-0.5,-0.5,[-0.45],1,0.72,-0.55,-0.55,[-0.15],0,0.0,-0.25,-0.25,[-0.4],0,0.27999999999999997,-0.45,-0.45,[-0.15],0,0.0,-0.25,-0.25
570,1896.0,[-0.5],1,0.27999999999999997,-0.55,-0.55,[-0.55],1,0.72,-0.65,-0.65,[-0.25],1,0.0,-0.35,-0.35,[-0.45],0,0.21,-0.5,-0.5,[-0.25],1,0.0,-0.35,-0.35
571,1896.0,[-0.55],0,0.21,-0.55,-0.55,[-0.65],1,0.42,-0.7,-0.7,[-0.35],1,0.0,-0.4,-0.4,[-0.5],0,0.21,-0.55,-0.55,[-0.35],1,0.0,-0.4,-0.4
572,1893.0,[-0.55],0,0.13999999999999999,-0.5,-0.5,[-0.7],1,0.72,-0.7,-0.7,[-0.4],1,0.37,-0.45,-0.45,[-0.55],0,0.13999999999999999,-0.5,-0.5,[-0.4],1,0.37,-0.45000000000000007,-0.45000000000000007
573,1892.0,[-0.5],0,0.06999999999999999,-0.55,-0.55,[-0.7],1,0.72,-0.8,-0.8,[-0.45],1,0.06999999999999999,-0.55,-0.55,[-0.5],0,0.06999999999999999,-0.55,-0.55,[-0.45],1,0.06999999999999999,-0.55,-0.55
574,1889.0,[-0.55],0,0.06999999999999999,-0.5,-0.5,[-0.8],1,0.72,-0.75,-0.75,[-0.55],1,0.43999999999999995,-0.55,-0.55,[-0.55],0,0.0,-0.45000000000000007,-0.45000000000000007,[-0.55],1,0.43999999999999995,-0.55,-0.55
575,1889.0,[-0.5],0,0.06999999999999999,-0.5,-0.5,[-0.75],1,0.42,-0.75,-0.75,[-0.55],1,0.13999999999999999,-0.55,-0.55,[-0.45],0,0.0,-0.45000000000000007,-0.45000000000000007,[-0.55],1,0.13999999999999999,-0.55,-0.55
576,1886.0,[-0.5],0,0.06999999999999999,-0.35,-0.35,[-0.75],1,0.7899999999999999,-0.65,-0.65,[-0.55],1,0.51,-0.45000000000000007,-0.45000000000000007,[-0.45],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.55],1,0.51,-0.45000000000000007,-0.45000000000000007
577,1884.0,[-0.35],0,0.06999999999999999,-0.3,-0.3,[-0.65],1,0.7899999999999999,-0.6000000000000001,-0.6000000000000001,[-0.45],0,0.21,-0.4,-0.4,[-0.3],1,0.0,-0.25,-0.25,[-0.45],1,0.58,-0.45000000000000007,-0.45000000000000007
578,1883.0,[-0.3],0,0.0,-0.25,-0.25,[-0.6],1,0.48999999999999994,-0.6,-0.6,[-0.4],0,0.21,-0.4,-0.4,[-0.25],0,0.0,-0.25,-0.25,[-0.45],1,0.6499999999999999,-0.5,-0.5
579,1882.0,[-0.25],0,0.0,-0.25000000000000006,-0.25000000000000006,[-0.6],1,0.42,-0.55,-0.55,[-0.4],0,0.21,-0.4,-0.4,[-0.25],0,0.0,-0.25000000000000006,-0.25000000000000006,[-0.5],1,0.72,-0.55,-0.55
580,1881.0,[-0.25],1,0.0,-0.25000000000000006,-0.25000000000000006,[-0.55],1,0.72,-0.55,-0.55,[-0.4],0,0.21,-0.4,-0.4,[-0.25],0,0.0,-0.25000000000000006,-0.25000000000000006,[-0.55],1,0.42,-0.55,-0.55
581,1878.0,[-0.25],1,0.37,-0.15000000000000002,-0.15000000000000002,[-0.55],1,0.7899999999999999,-0.45000000000000007,-0.45000000000000007,[-0.4],0,0.21,-0.25000000000000006,-0.25000000000000006,[-0.25],0,0.0,-0.10000000000000006,-0.10000000000000006,[-0.55],1,0.7899999999999999,-0.45000000000000007,-0.45000000000000007
582,1876.0,[-0.15],1,0.43999999999999995,-0.25,-0.25,[-0.45],1,0.42,-0.45000000000000007,-0.45000000000000007,[-0.25],0,0.13999999999999999,-0.25,-0.25,[-0.1],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.45],1,0.7899999999999999,-0.5,-0.5
583,1873.0,[-0.25],1,0.51,-0.19999999999999996,-0.19999999999999996,[-0.45],1,0.72,-0.35,-0.35,[-0.25],0,0.13999999999999999,-0.15000000000000002,-0.15000000000000002,[-0.15],0,0.0,-0.04999999999999999,-0.04999999999999999,[-0.5],1,0.8599999999999999,-0.45,-0.45
584,1870.0,[-0.2],1,0.58,-0.25,-0.25,[-0.35],1,0.72,-0.35,-0.35,[-0.15],0,0.06999999999999999,-0.09999999999999998,-0.09999999999999998,[-0.05],0,0.0,-0.04999999999999999,-0.04999999999999999,[-0.45],1,0.8599999999999999,-0.45,-0.45
585,1869.0,[-0.25],1,0.6499999999999999,-0.25,-0.25,[-0.35],1,0.42,-0.3,-0.3,[-0.1],0,0.06999999999999999,-0.04999999999999999,-0.04999999999999999,[-0.05],0,0.0,0.0,0.0,[-0.45],1,0.5599999999999999,-0.4,-0.4
586,1869.0,[-0.25],1,0.35,-0.4,-0.4,[-0.3],1,0.35,-0.4,-0.4,[-0.05],0,0.0,-0.15000000000000002,-0.15000000000000002,[-2.77555756e-17],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.4],0,0.48999999999999994,-0.5,-0.5
587,1867.0,[-0.4],1,0.72,-0.45000000000000007,-0.45000000000000007,[-0.4],1,0.27999999999999997,-0.35000000000000003,-0.35000000000000003,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.5],1,0.7899999999999999,-0.5,-0.5
588,1865.0,[-0.45],1,0.42,-0.4,-0.4,[-0.35],1,0.6499999999999999,-0.35000000000000003,-0.35000000000000003,[-0.15],0,0.0,-0.10000000000000003,-0.10000000000000003,[-0.15],0,0.0,-0.10000000000000003,-0.10000000000000003,[-0.5],1,0.7899999999999999,-0.45,-0.45
589,1864.0,[-0.4],1,0.42,-0.4,-0.4,[-0.35],1,0.72,-0.4,-0.4,[-0.1],0,0.0,-0.10000000000000003,-0.10000000000000003,[-0.1],0,0.0,-0.10000000000000003,-0.10000000000000003,[-0.45],0,0.42,-0.4,-0.4
590,1863.0,[-0.4],1,0.7899999999999999,-0.45,-0.45,[-0.4],0,0.35,-0.35000000000000003,-0.35000000000000003,[-0.1],0,0.0,-0.10000000000000003,-0.10000000000000003,[-0.1],0,0.0,-0.10000000000000003,-0.10000000000000003,[-0.4],1,0.42,-0.4,-0.4
591,1863.0,[-0.45],1,0.42,-0.55,-0.55,[-0.35],0,0.27999999999999997,-0.45,-0.45,[-0.1],0,0.0,-0.25,-0.25,[-0.1],0,0.0,-0.25,-0.25,[-0.4],1,0.35,-0.5,-0.5
592,1863.0,[-0.55],1,0.35,-0.6000000000000001,-0.6000000000000001,[-0.45],0,0.27999999999999997,-0.55,-0.55,[-0.25],0,0.0,-0.35,-0.35,[-0.25],0,0.0,-0.35,-0.35,[-0.5],1,0.27999999999999997,-0.55,-0.55
593,1861.0,[-0.6],1,0.6499999999999999,-0.6499999999999999,-0.6499999999999999,[-0.55],0,0.21,-0.55,-0.55,[-0.35],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.35],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.55],1,0.58,-0.6,-0.6
594,1861.0,[-0.65],1,0.27999999999999997,-0.75,-0.75,[-0.55],0,0.13999999999999999,-0.65,-0.65,[-0.4],0,0.0,-0.5499999999999999,-0.5499999999999999,[-0.4],0,0.0,-0.5499999999999999,-0.5499999999999999,[-0.6],1,0.21,-0.7,-0.7
595,1860.0,[-0.75],1,0.58,-0.75,-0.75,[-0.65],0,0.13999999999999999,-0.65,-0.65,[-0.55],0,0.0,-0.5499999999999999,-0.5499999999999999,[-0.55],0,0.0,-0.5499999999999999,-0.5499999999999999,[-0.7],1,0.21,-0.7,-0.7
596,1857.0,[-0.75],1,0.6499999999999999,-0.6500000000000001,-0.6500000000000001,[-0.65],0,0.13999999999999999,-0.5,-0.5,[-0.55],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.55],1,0.37,-0.45,-0.45,[-0.7],1,0.58,-0.6000000000000001,-0.6000000000000001
597,1855.0,[-0.65],1,0.6499999999999999,-0.65,-0.65,[-0.5],0,0.13999999999999999,-0.5,-0.5,[-0.4],0,0.0,-0.4,-0.4,[-0.45],1,0.43999999999999995,-0.5,-0.5,[-0.6],1,0.21,-0.55,-0.55
598,1854.0,[-0.65],1,0.72,-0.75,-0.75,[-0.5],0,0.06999999999999999,-0.5,-0.5,[-0.4],0,0.0,-0.45000000000000007,-0.45000000000000007,[-0.5],1,0.13999999999999999,-0.55,-0.55,[-0.55],1,0.13999999999999999,-0.55,-0.55
599,1852.0,[-0.75],0,0.42,-0.7,-0.7,[-0.5],0,0.0,-0.4,-0.4,[-0.45],0,0.0,-0.4,-0.4,[-0.55],1,0.51,-0.55,-0.55,[-0.55],1,0.51,-0.55,-0.55
600,1851.0,[-0.7],0,0.35,-0.6499999999999999,-0.6499999999999999,[-0.4],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.4],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.55],1,0.21,-0.55,-0.55,[-0.55],1,0.58,-0.6,-0.6
601,1850.0,[-0.65],0,0.35,-0.6,-0.6,[-0.4],0,0.0,-0.35,-0.35,[-0.4],0,0.0,-0.35,-0.35,[-0.55],0,0.21,-0.5,-0.5,[-0.6],1,0.6499999999999999,-0.6,-0.6
602,1850.0,[-0.6],0,0.35,-0.6,-0.6,[-0.35],0,0.0,-0.35,-0.35,[-0.35],0,0.0,-0.35,-0.35,[-0.5],1,0.21,-0.5,-0.5,[-0.6],1,0.35,-0.6,-0.6
603,1849.0,[-0.6],0,0.27999999999999997,-0.6000000000000001,-0.6000000000000001,[-0.35],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.35],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.5],1,0.58,-0.6000000000000001,-0.6000000000000001,[-0.6],1,0.27999999999999997,-0.6000000000000001,-0.6000000000000001
604,1848.0,[-0.6],0,0.27999999999999997,-0.55,-0.55,[-0.4],1,0.0,-0.35,-0.35,[-0.4],0,0.0,-0.35,-0.35,[-0.6],1,0.6499999999999999,-0.6000000000000001,-0.6000000000000001,[-0.6],1,0.27999999999999997,-0.55,-0.55
605,1847.0,[-0.55],0,0.21,-0.5,-0.5,[-0.35],0,0.0,-0.35,-0.35,[-0.35],0,0.0,-0.35,-0.35,[-0.6],1,0.72,-0.6499999999999999,-0.6499999999999999,[-0.55],1,0.27999999999999997,-0.55,-0.55
606,1845.0,[-0.5],0,0.13999999999999999,-0.5,-0.5,[-0.35],0,0.0,-0.4,-0.4,[-0.35],0,0.0,-0.4,-0.4,[-0.65],1,0.72,-0.7,-0.7,[-0.55],1,0.58,-0.6000000000000001,-0.6000000000000001
607,1843.0,[-0.5],0,0.06999999999999999,-0.45,-0.45,[-0.4],0,0.0,-0.4,-0.4,[-0.4],0,0.0,-0.4,-0.4,[-0.7],1,0.72,-0.7,-0.7,[-0.6],1,0.6499999999999999,-0.6499999999999999,-0.6499999999999999
608,1842.0,[-0.45],0,0.0,-0.4,-0.4,[-0.4],0,0.0,-0.4,-0.4,[-0.4],0,0.0,-0.4,-0.4,[-0.7],1,0.42,-0.7,-0.7,[-0.65],1,0.72,-0.7,-0.7
609,1842.0,[-0.4],0,0.0,-0.5,-0.5,[-0.4],0,0.0,-0.5,-0.5,[-0.4],0,0.0,-0.5,-0.5,[-0.7],1,0.35,-0.75,-0.75,[-0.7],1,0.35,-0.75,-0.75
610,1842.0,[-0.5],0,0.0,-0.55,-0.55,[-0.5],0,0.0,-0.55,-0.55,[-0.5],0,0.0,-0.55,-0.55,[-0.75],1,0.35,-0.8,-0.8,[-0.75],1,0.27999999999999997,-0.75,-0.75
611,1842.0,[-0.55],0,0.0,-0.6,-0.6,[-0.55],1,0.0,-0.6,-0.6,[-0.55],0,0.0,-0.6,-0.6,[-0.8],1,0.35,-0.85,-0.85,[-0.75],1,0.21,-0.75,-0.75
612,1841.0,[-0.6],0,0.0,-0.55,-0.55,[-0.6],1,0.0,-0.55,-0.55,[-0.6],0,0.0,-0.55,-0.55,[-0.85],0,0.35,-0.8,-0.8,[-0.75],1,0.58,-0.75,-0.75
613,1840.0,[-0.55],0,0.0,-0.55,-0.55,[-0.55],1,0.0,-0.55,-0.55,[-0.55],0,0.0,-0.55,-0.55,[-0.8],0,0.27999999999999997,-0.75,-0.75,[-0.75],1,0.6499999999999999,-0.8,-0.8
614,1839.0,[-0.55],0,0.0,-0.55,-0.55,[-0.55],1,0.37,-0.6,-0.6,[-0.55],0,0.0,-0.55,-0.55,[-0.75],0,0.21,-0.7,-0.7,[-0.8],1,0.35,-0.7999999999999999,-0.7999999999999999
615,1839.0,[-0.55],0,0.0,-0.6,-0.6,[-0.6],1,0.06999999999999999,-0.65,-0.65,[-0.55],0,0.0,-0.6,-0.6,[-0.7],0,0.13999999999999999,-0.7,-0.7,[-0.8],0,0.35,-0.85,-0.85
616,1839.0,[-0.6],0,0.0,-0.7,-0.7,[-0.65],1,0.06999999999999999,-0.75,-0.75,[-0.6],0,0.0,-0.7,-0.7,[-0.7],0,0.06999999999999999,-0.75,-0.75,[-0.85],0,0.27999999999999997,-0.8999999999999999,-0.8999999999999999
617,1839.0,[-0.7],0,0.0,-0.7999999999999999,-0.7999999999999999,[-0.75],1,0.06999999999999999,-0.85,-0.85,[-0.7],0,0.0,-0.7999999999999999,-0.7999999999999999,[-0.75],0,0.0,-0.7999999999999999,-0.7999999999999999,[-0.9],0,0.21,-0.95,-0.95
618,1838.0,[-0.8],0,0.0,-0.8,-0.8,[-0.85],1,0.43999999999999995,-0.9,-0.9,[-0.8],0,0.0,-0.8,-0.8,[-0.8],0,0.0,-0.8,-0.8,[-0.95],0,0.13999999999999999,-0.9,-0.9
619,1838.0,[-0.8],0,0.0,-0.8,-0.8,[-0.9],1,0.13999999999999999,-0.9,-0.9,[-0.8],0,0.0,-0.8,-0.8,[-0.8],0,0.0,-0.8,-0.8,[-0.9],0,0.13999999999999999,-0.9,-0.9
620,1837.0,[-0.8],0,0.0,-0.75,-0.75,[-0.9],1,0.51,-0.9,-0.9,[-0.8],0,0.0,-0.75,-0.75,[-0.8],0,0.0,-0.75,-0.75,[-0.9],0,0.13999999999999999,-0.85,-0.85
621,1836.0,[-0.75],0,0.0,-0.7000000000000001,-0.7000000000000001,[-0.9],1,0.58,-0.9,-0.9,[-0.75],0,0.0,-0.7000000000000001,-0.7000000000000001,[-0.75],0,0.0,-0.7000000000000001,-0.7000000000000001,[-0.85],0,0.13999999999999999,-0.8,-0.8
622,1835.0,[-0.7],0,0.0,-0.7,-0.7,[-0.9],1,0.6499999999999999,-0.95,-0.95,[-0.7],0,0.0,-0.7,-0.7,[-0.7],0,0.0,-0.7,-0.7,[-0.8],0,0.06999999999999999,-0.75,-0.75
623,1834.0,[-0.7],0,0.0,-0.7,-0.7,[-0.95],1,0.72,-1.0,-1.0,[-0.7],0,0.0,-0.7,-0.7,[-0.7],0,0.0,-0.7,-0.7,[-0.75],0,0.0,-0.7,-0.7
624,1833.0,[-0.7],0,0.0,-0.7,-0.7,[-1.],1,0.72,-1.0,-1.0,[-0.7],0,0.0,-0.7,-0.7,[-0.7],0,0.0,-0.7,-0.7,[-0.7],0,0.0,-0.7,-0.7
625,1833.0,[-0.7],0,0.0,-0.7,-0.7,[-1.],1,0.42,-1.0,-1.0,[-0.7],0,0.0,-0.7,-0.7,[-0.7],0,0.0,-0.7,-0.7,[-0.7],0,0.0,-0.7,-0.7
626,1833.0,[-0.7],0,0.0,-0.7,-0.7,[-1.],1,0.42,-1.0,-1.0,[-0.7],0,0.0,-0.7,-0.7,[-0.7],0,0.0,-0.7,-0.7,[-0.7],0,0.0,-0.7,-0.7
627,1832.0,[-0.7],0,0.0,-0.65,-0.65,[-1.],1,0.7899999999999999,-1.0,-1.0,[-0.7],0,0.0,-0.65,-0.65,[-0.7],0,0.0,-0.65,-0.65,[-0.7],0,0.0,-0.65,-0.65
628,1830.0,[-0.65],1,0.37,-0.65,-0.65,[-1.],1,0.7899999999999999,-0.95,-0.95,[-0.65],0,0.0,-0.6000000000000001,-0.6000000000000001,[-0.65],0,0.0,-0.6000000000000001,-0.6000000000000001,[-0.65],0,0.0,-0.6000000000000001,-0.6000000000000001
629,1828.0,[-0.65],1,0.43999999999999995,-0.6,-0.6,[-0.95],1,0.8599999999999999,-0.9,-0.9,[-0.6],0,0.0,-0.5,-0.5,[-0.6],0,0.0,-0.5,-0.5,[-0.6],0,0.0,-0.5,-0.5
630,1827.0,[-0.6],1,0.51,-0.65,-0.65,[-0.9],1,0.48999999999999994,-0.85,-0.85,[-0.5],0,0.0,-0.5,-0.5,[-0.5],0,0.0,-0.5,-0.5,[-0.5],0,0.0,-0.5,-0.5
631,1825.0,[-0.65],1,0.58,-0.65,-0.65,[-0.85],1,0.7899999999999999,-0.8,-0.8,[-0.5],0,0.0,-0.45,-0.45,[-0.5],0,0.0,-0.45,-0.45,[-0.5],0,0.0,-0.45,-0.45
632,1824.0,[-0.65],1,0.6499999999999999,-0.7,-0.7,[-0.8],1,0.42,-0.75,-0.75,[-0.45],0,0.0,-0.45,-0.45,[-0.45],0,0.0,-0.45,-0.45,[-0.45],0,0.0,-0.45,-0.45
633,1823.0,[-0.7],1,0.72,-0.75,-0.75,[-0.75],0,0.35,-0.7,-0.7,[-0.45],0,0.0,-0.45,-0.45,[-0.45],0,0.0,-0.45,-0.45,[-0.45],0,0.0,-0.45,-0.45
634,1822.0,[-0.75],1,0.7899999999999999,-0.8,-0.8,[-0.7],0,0.27999999999999997,-0.65,-0.65,[-0.45],0,0.0,-0.45,-0.45,[-0.45],0,0.0,-0.45,-0.45,[-0.45],0,0.0,-0.45,-0.45
635,1822.0,[-0.8],1,0.48999999999999994,-0.8,-0.8,[-0.65],0,0.27999999999999997,-0.65,-0.65,[-0.45],0,0.0,-0.45,-0.45,[-0.45],0,0.0,-0.45,-0.45,[-0.45],0,0.0,-0.45,-0.45
636,1821.0,[-0.8],1,0.8599999999999999,-0.8,-0.8,[-0.65],0,0.27999999999999997,-0.6,-0.6,[-0.45],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.45],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.45],0,0.0,-0.39999999999999997,-0.39999999999999997
637,1821.0,[-0.8],1,0.5599999999999999,-0.85,-0.85,[-0.6],0,0.21,-0.6,-0.6,[-0.4],0,0.0,-0.44999999999999996,-0.44999999999999996,[-0.4],0,0.0,-0.44999999999999996,-0.44999999999999996,[-0.4],0,0.0,-0.44999999999999996,-0.44999999999999996
638,1820.0,[-0.85],1,0.8599999999999999,-0.9,-0.9,[-0.6],0,0.13999999999999999,-0.6,-0.6,[-0.45],0,0.0,-0.5,-0.5,[-0.45],0,0.0,-0.5,-0.5,[-0.45],0,0.0,-0.5,-0.5
639,1820.0,[-0.9],0,0.48999999999999994,-0.95,-0.95,[-0.6],0,0.06999999999999999,-0.65,-0.65,[-0.5],0,0.0,-0.6000000000000001,-0.6000000000000001,[-0.5],0,0.0,-0.6000000000000001,-0.6000000000000001,[-0.5],0,0.0,-0.6000000000000001,-0.6000000000000001
640,1820.0,[-0.95],0,0.42,-0.95,-0.95,[-0.65],0,0.06999999999999999,-0.7,-0.7,[-0.6],0,0.0,-0.65,-0.65,[-0.6],0,0.0,-0.65,-0.65,[-0.6],0,0.0,-0.65,-0.65
641,1820.0,[-0.95],0,0.35,-1.0,-1.0,[-0.7],1,0.0,-0.75,-0.75,[-0.65],0,0.0,-0.75,-0.75,[-0.65],0,0.0,-0.75,-0.75,[-0.65],0,0.0,-0.75,-0.75
642,1819.0,[-1.],0,0.27999999999999997,-0.95,-0.95,[-0.75],1,0.37,-0.8,-0.8,[-0.75],0,0.0,-0.75,-0.75,[-0.75],0,0.0,-0.75,-0.75,[-0.75],0,0.0,-0.75,-0.75
